cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
G,6,2,2024-12-27,2025-01-10,28.0,10.419173240661621,2.7965574264526367,27.05859661102295,2025-01-10
G,6,2,2025-01-03,2025-01-17,16.0,10.942668914794922,3.3200531005859375,27.58209228515625,2025-01-17
G,6,2,2025-01-10,2025-01-24,12.0,17.4755859375,9.852970123291016,34.11500930786133,2025-01-24
G,6,2,2025-01-17,2025-01-31,13.0,13.480685234069824,5.85806941986084,30.120108604431152,2025-01-31
G,6,2,2025-01-24,2025-02-07,12.0,10.288837432861328,2.6662216186523438,27.869664192199707,2025-02-07
G,6,2,2025-01-31,2025-02-14,17.0,9.645777702331543,2.0231618881225586,27.226604461669922,2025-02-14
G,6,2,2025-02-07,2025-02-21,26.0,10.191378593444824,2.56876277923584,27.772205352783203,2025-02-21
G,6,2,2025-02-14,2025-02-28,15.0,10.932992935180664,3.3103771209716797,28.513819694519043,2025-02-28
G,6,2,2025-02-21,2025-03-07,11.0,16.970001220703125,9.34738540649414,34.550827980041504,2025-03-07
G,6,2,2025-02-28,2025-03-14,12.0,13.15817642211914,5.535560607910156,30.73900318145752,2025-03-14
G,6,2,2025-03-07,2025-03-21,5.0,10.008415222167969,2.3857994079589844,27.589241981506348,2025-03-21
G,6,2,2025-03-14,2025-03-28,5.0,9.288515090942383,1.6658992767333984,26.86934185028076,2025-03-28
G,6,2,2025-03-21,2025-04-04,5.0,6.635695457458496,0.0,24.216522216796875,2025-04-04
G,6,2,2025-03-28,2025-04-11,7.0,5.151643753051758,0.0,22.732470512390137,2025-04-11
G,6,2,2025-04-04,2025-04-18,3.0,4.4849138259887695,0.0,22.06574058532715,2025-04-18
G,6,2,2025-04-11,2025-04-25,5.0,5.103937149047852,0.0,22.68476390838623,2025-04-25
G,6,2,2025-04-18,2025-05-02,2.0,3.8161537647247314,0.0,21.39698052406311,2025-05-02
G,6,2,2025-04-25,2025-05-09,6.0,3.7158567905426025,0.0,21.29668354988098,2025-05-09
G,6,2,2025-05-02,2025-05-16,1.0,3.4062492847442627,0.0,20.98707604408264,2025-05-16
G,6,2,2025-05-09,2025-05-23,5.0,3.829926013946533,0.0,21.410752773284912,2025-05-23
G,6,2,2025-05-16,2025-05-30,3.0,3.3463335037231445,0.0,20.927160263061523,2025-05-30
G,6,2,2025-05-23,2025-06-06,3.0,3.6941163539886475,0.0,21.274943113327026,2025-06-06
G,6,2,2025-05-30,2025-06-13,3.0,5.89825963973999,0.0,23.47908639907837,2025-06-13
G,6,2,2025-06-06,2025-06-20,1.0,5.7906999588012695,0.0,23.37152671813965,2025-06-20
G,6,2,2025-06-13,2025-06-27,4.0,4.618373870849609,0.0,22.19920063018799,2025-06-27
G,6,2,2025-06-20,2025-07-04,6.0,4.601882457733154,0.0,22.182709217071533,2025-07-04
G,6,2,2025-06-27,2025-07-11,2.0,4.982199668884277,0.0,22.563026428222656,2025-07-11
G,6,2,2025-07-04,2025-07-18,10.0,8.44238567352295,0.8197698593139648,26.023212432861328,2025-07-18
G,6,2,2025-07-11,2025-07-25,7.0,6.9342169761657715,0.0,24.51504373550415,2025-07-25
G,6,2,2025-07-18,2025-08-01,13.0,11.026294708251953,3.4036788940429688,28.607121467590332,2025-08-01
G,6,2,2025-07-25,2025-08-08,16.0,14.828032493591309,7.205416679382324,32.40885925292969,2025-08-08
G,6,2,2025-08-01,2025-08-15,9.0,12.845196723937988,5.222580909729004,30.426023483276367,2025-08-15
G,6,2,2025-08-08,2025-08-22,11.0,15.174347877502441,7.551732063293457,32.75517463684082,2025-08-22
G,6,2,2025-08-15,2025-08-29,12.0,12.636674880981445,5.014059066772461,30.217501640319824,2025-08-29
G,6,2,2025-08-22,2025-09-05,0.0,10.46700382232666,2.844388008117676,28.04783058166504,2025-09-05
H,7,2,2023-02-17,2023-03-03,4.0,7.285338878631592,0.0,16.690994262695312,2023-03-03
H,7,2,2023-02-24,2023-03-10,4.0,3.967761278152466,0.0,13.373416662216187,2023-03-10
H,7,2,2023-03-03,2023-03-17,6.0,3.074978828430176,0.0,12.480634212493896,2023-03-17
H,7,2,2023-03-10,2023-03-24,5.0,3.518023729324341,0.0,12.923679113388062,2023-03-24
H,7,2,2023-03-17,2023-03-31,2.0,3.9957356452941895,0.0,13.40139102935791,2023-03-31
H,7,2,2023-03-24,2023-04-07,3.0,4.455502033233643,0.0,13.861157417297363,2023-04-07
H,7,2,2023-03-31,2023-04-14,3.0,2.800246477127075,0.0,12.205901861190796,2023-04-14
H,7,2,2023-04-07,2023-04-21,4.0,2.453131675720215,0.0,11.858787059783936,2023-04-21
H,7,2,2023-04-14,2023-04-28,3.0,3.14397931098938,0.0,12.5496346950531,2023-04-28
