cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
B,1,2,2023-05-19,2023-06-02,0.0,0.14655544678247168,0.0,1.1164193138996605,2023-06-02
B,1,2,2023-05-26,2023-06-09,0.0,0.6890388961254627,0.0,1.6589027632426516,2023-06-09
B,1,2,2023-06-02,2023-06-16,0.0,0.36779112174165735,0.0,1.3376549888588463,2023-06-16
B,1,2,2023-06-09,2023-06-23,1.0,1.6885532768473739,0.618078688905819,2.658417143964563,2023-06-23
B,1,2,2023-06-16,2023-06-30,1.0,0.2360430475890445,0.0,1.2059069147062333,2023-06-30
B,1,2,2023-06-23,2023-07-07,0.0,0.41128140659773926,0.0,1.3811452737149281,2023-07-07
B,1,2,2023-06-30,2023-07-14,0.0,0.7332960946535905,0.0,1.7031599617707793,2023-07-14
B,1,2,2023-07-07,2023-07-21,0.0,0.8175420881037939,0.0,1.787405955220983,2023-07-21
B,1,2,2023-07-14,2023-07-28,2.0,1.9168539549922798,0.8463793670507249,2.8867178221094685,2023-07-28
B,1,2,2023-07-21,2023-08-04,1.0,2.2253445646639745,1.1548699767224195,3.1952084317811633,2023-08-04
B,1,2,2023-07-28,2023-08-11,6.0,3.833109578416984,2.762634990475429,4.802973445534173,2023-08-11
B,1,2,2023-08-04,2023-08-18,2.0,1.8219113394022488,0.7514367514606939,2.7917752065194374,2023-08-18
B,1,2,2023-08-11,2023-08-25,1.0,1.2929160345809605,0.22244144663940557,2.262779901698149,2023-08-25
B,1,2,2023-08-18,2023-09-01,1.0,1.477716304206944,0.25237173954296965,2.447580171324133,2023-09-01
B,1,2,2023-08-25,2023-09-08,1.0,3.1435846061445667,1.9182400414805922,5.310475027727582,2023-09-08
B,1,2,2023-09-01,2023-09-15,2.0,2.7769222573154786,1.5515776926515041,4.943812678898494,2023-09-15
B,1,2,2023-09-08,2023-09-22,0.0,1.519301033363949,0.2939564686999745,3.686191454946965,2023-09-22
B,1,2,2023-09-15,2023-09-29,1.0,0.852961193772299,0.0,3.019851615355315,2023-09-29
B,1,2,2023-09-22,2023-10-06,2.0,0.6628785152845846,0.0,2.829768936867601,2023-10-06
B,1,2,2023-09-29,2023-10-13,2.0,1.2138618974973574,0.0,3.3807523190803734,2023-10-13
B,1,2,2023-10-06,2023-10-20,1.0,0.5125431030470958,0.0,2.6794335246301118,2023-10-20
B,1,2,2023-10-13,2023-10-27,0.0,0.2167840810113763,0.0,2.3836745025943924,2023-10-27
B,1,2,2023-10-20,2023-11-03,1.0,0.1768395302900335,0.0,2.3437299518730494,2023-11-03
B,1,2,2023-10-27,2023-11-10,1.0,0.208641537411865,0.0,2.375531958994881,2023-11-10
B,1,2,2023-11-03,2023-11-17,1.0,0.44026727654323683,0.0,2.6071576981262528,2023-11-17
B,1,2,2023-11-10,2023-11-24,0.0,0.184971955527172,0.0,2.351862377110188,2023-11-24
B,1,2,2023-11-17,2023-12-01,0.0,0.1870462949206335,0.0,2.3539367165036493,2023-12-01
B,1,2,2023-11-24,2023-12-08,0.0,0.14143438489559482,0.0,2.308324806478611,2023-12-08
B,1,2,2023-12-01,2023-12-15,0.0,0.14157870099710987,0.0,2.3084691225801257,2023-12-15
B,1,2,2023-12-08,2023-12-22,0.0,0.06884738871047386,0.0,2.23573781029349,2023-12-22
B,1,2,2023-12-15,2023-12-29,0.0,0.08172778031130123,0.0,2.2486182018943173,2023-12-29
B,1,2,2023-12-22,2024-01-05,0.0,0.05299896275905282,0.0,2.219889384342069,2024-01-05
B,1,2,2023-12-29,2024-01-12,0.0,0.038251213056093226,0.0,2.205141634639109,2024-01-12
B,1,2,2024-01-05,2024-01-19,0.0,0.03358953897327487,0.0,2.200479960556291,2024-01-19
B,1,2,2024-01-12,2024-01-26,1.0,0.07554968293638588,0.0,2.242440104519402,2024-01-26
