cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper
C,2,1,2025-06-27,2025-07-04,2.0,0.030497342348098755,0.0,5.833982944488525
C,2,1,2025-07-04,2025-07-11,3.0,1.2623704671859741,0.0,7.065855979919434
C,2,1,2025-07-11,2025-07-18,3.0,2.109321117401123,0.0,7.912806510925293
C,2,1,2025-07-18,2025-07-25,8.0,6.711846828460693,4.209351062774658,12.515332221984863
C,2,1,2025-07-25,2025-08-01,26.0,8.322333335876465,5.81983757019043,14.125818252563477
C,2,1,2025-08-01,2025-08-08,16.0,10.036314964294434,7.533819198608398,15.839799880981445
C,2,1,2025-08-08,2025-08-15,0.0,6.21114444732666,3.708648681640625,12.014629364013672
C,2,1,2025-08-15,2025-08-22,3.0,1.189123511314392,0.0,18.866788864135742
C,2,1,2025-08-22,2025-08-29,1.0,1.1040188074111938,0.0,18.78168487548828
C,2,2,2023-02-17,2023-03-03,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-02-24,2023-03-10,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-03-03,2023-03-17,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-03-10,2023-03-24,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-03-17,2023-03-31,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-03-24,2023-04-07,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-03-31,2023-04-14,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-04-07,2023-04-21,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-04-14,2023-04-28,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-04-21,2023-05-05,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-04-28,2023-05-12,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-05-05,2023-05-19,0.0,0.0,0.0,1.9407814741134644
C,2,2,2023-05-12,2023-05-26,0.0,0.14605969190597534,0.0,2.086841106414795
C,2,2,2023-05-19,2023-06-02,1.0,0.2114432156085968,0.0,2.1522247791290283
C,2,2,2023-05-26,2023-06-09,1.0,0.39515262842178345,0.0,2.3359341621398926
C,2,2,2023-06-02,2023-06-16,0.0,0.36916273832321167,0.0,2.3099441528320312
C,2,2,2023-06-09,2023-06-23,2.0,1.0349096059799194,0.06763654947280884,2.975691080093384
C,2,2,2023-06-16,2023-06-30,0.0,0.37979280948638916,0.0,2.3205742835998535
C,2,2,2023-06-23,2023-07-07,0.0,0.5329933166503906,0.0,2.4737749099731445
C,2,2,2023-06-30,2023-07-14,0.0,0.36879581212997437,0.0,2.309577226638794
C,2,2,2023-07-07,2023-07-21,1.0,0.6351553797721863,0.0,2.575936794281006
C,2,2,2023-07-14,2023-07-28,2.0,2.0118489265441895,1.0445759296417236,3.9526305198669434
C,2,2,2023-07-21,2023-08-04,4.0,2.5722625255584717,1.6049895286560059,4.5130438804626465
C,2,2,2023-07-28,2023-08-11,11.0,3.4102776050567627,2.443004608154297,5.3510589599609375
C,2,2,2023-08-04,2023-08-18,2.0,1.7124613523483276,0.745188295841217,3.653242826461792
C,2,2,2023-08-11,2023-08-25,0.0,0.6602697372436523,0.0,2.6010513305664062
C,2,2,2023-08-18,2023-09-01,1.0,0.9808619022369385,0.01358884572982788,2.9216432571411133
C,2,2,2023-08-25,2023-09-08,3.0,2.7523462772369385,1.7850732803344727,10.342068672180176
C,2,2,2023-09-01,2023-09-15,7.0,3.590949296951294,2.8524389266967773,11.180671691894531
C,2,2,2023-09-08,2023-09-22,4.0,2.7771875858306885,2.038677215576172,10.366909980773926
C,2,2,2023-09-15,2023-09-29,2.0,1.223130702972412,0.48462045192718506,8.81285285949707
C,2,2,2023-09-22,2023-10-06,0.0,1.497314214706421,0.7588039636611938,9.087037086486816
C,2,2,2023-09-29,2023-10-13,0.0,2.6004562377929688,1.8619459867477417,10.190178871154785
C,2,2,2023-10-06,2023-10-20,1.0,1.5584028959274292,0.8198926448822021,9.148125648498535
C,2,2,2023-10-13,2023-10-27,1.0,0.8133795261383057,0.15310978889465332,8.403101921081543
C,2,2,2023-10-20,2023-11-03,1.0,0.8141027688980103,0.0,8.403825759887695
C,2,2,2023-10-27,2023-11-10,2.0,0.5673205256462097,0.0,8.15704345703125
C,2,2,2023-11-03,2023-11-17,0.0,0.37784498929977417,0.0,7.967567443847656
C,2,2,2023-11-10,2023-11-24,0.0,0.1424056887626648,0.0,7.732128143310547
C,2,2,2023-11-17,2023-12-01,0.0,0.29542186856269836,0.0,7.8851447105407715
C,2,2,2023-11-24,2023-12-08,1.0,0.4271567463874817,0.0,8.016879081726074
C,2,2,2023-12-01,2023-12-15,0.0,0.6056712865829468,0.0,8.195393562316895
C,2,2,2023-12-08,2023-12-22,1.0,0.4020706117153168,0.0,7.991793155670166
C,2,2,2023-12-15,2023-12-29,2.0,0.4291379451751709,0.0,8.018860816955566
C,2,2,2023-12-22,2024-01-05,0.0,0.6865710020065308,0.0,8.276293754577637
C,2,2,2023-12-29,2024-01-12,1.0,0.2705889940261841,0.0,7.860311508178711
C,2,2,2024-01-05,2024-01-19,0.0,0.5741938948631287,0.0,8.16391658782959
C,2,2,2024-01-12,2024-01-26,0.0,0.9202165007591248,0.0,8.509939193725586
C,2,2,2024-01-19,2024-02-02,0.0,0.3694532513618469,0.0,7.959176063537598
C,2,2,2024-01-26,2024-02-09,0.0,0.1356492042541504,0.0,7.725371837615967
C,2,2,2024-02-02,2024-02-16,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-02-09,2024-02-23,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-02-16,2024-03-01,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-02-23,2024-03-08,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-03-01,2024-03-15,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-03-08,2024-03-22,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-03-15,2024-03-29,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-03-22,2024-04-05,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-03-29,2024-04-12,1.0,0.0,0.0,7.589722633361816
C,2,2,2024-04-05,2024-04-19,0.0,0.04264267906546593,0.0,7.6323652267456055
C,2,2,2024-04-12,2024-04-26,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-04-19,2024-05-03,1.0,0.0,0.0,7.589722633361816
C,2,2,2024-04-26,2024-05-10,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-05-03,2024-05-17,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-05-10,2024-05-24,0.0,0.0,0.0,7.589722633361816
C,2,2,2024-05-17,2024-05-31,0.0,0.07240583002567291,0.0,7.662128448486328
C,2,2,2024-05-24,2024-06-07,2.0,0.7828633189201355,0.0,8.372586250305176
C,2,2,2024-05-31,2024-06-14,2.0,0.33827081322669983,0.0,7.927993297576904
C,2,2,2024-06-07,2024-06-21,0.0,0.4749023914337158,0.0,8.064624786376953
C,2,2,2024-06-14,2024-06-28,0.0,0.7415199279785156,0.0,8.331242561340332
C,2,2,2024-06-21,2024-07-05,0.0,1.9463586807250977,0.0,9.536081314086914
C,2,2,2024-06-28,2024-07-12,1.0,1.238731861114502,0.0,8.828454971313477
C,2,2,2024-07-05,2024-07-19,0.0,1.2353383302688599,0.0,8.825060844421387
C,2,2,2024-07-12,2024-07-26,3.0,0.9541575908660889,0.0,8.543880462646484
C,2,2,2024-07-19,2024-08-02,6.0,2.2432303428649902,0.0,9.832952499389648
C,2,2,2024-07-26,2024-08-09,9.0,1.7519077062606812,0.0,9.341629981994629
C,2,2,2024-08-02,2024-08-16,0.0,1.516040563583374,0.0,9.10576343536377
C,2,2,2024-08-09,2024-08-23,2.0,1.8807247877120972,0.0,9.470447540283203
C,2,2,2024-08-16,2024-08-30,0.0,1.3785221576690674,0.0,8.968244552612305
C,2,2,2024-08-23,2024-09-06,0.0,2.0452780723571777,0.0,9.293370246887207
C,2,2,2024-08-30,2024-09-13,5.0,3.6423420906066895,1.0418858528137207,10.890434265136719
C,2,2,2024-09-06,2024-09-20,6.0,3.60563588142395,1.0051796436309814,10.853728294372559
C,2,2,2024-09-13,2024-09-27,0.0,2.4260921478271484,0.0,9.674184799194336
C,2,2,2024-09-20,2024-10-04,2.0,1.182034969329834,0.0,8.430127143859863
C,2,2,2024-09-27,2024-10-11,2.0,1.6697732210159302,0.0,8.917865753173828
C,2,2,2024-10-04,2024-10-18,0.0,1.2959566116333008,0.0,8.544048309326172
C,2,2,2024-10-11,2024-10-25,2.0,1.0933347940444946,0.0,8.341426849365234
C,2,2,2024-10-18,2024-11-01,1.0,1.744161605834961,0.0,8.992254257202148
C,2,2,2024-10-25,2024-11-08,4.0,2.112748861312866,0.0,9.360840797424316
C,2,2,2024-11-01,2024-11-15,1.0,0.7190911173820496,0.0,7.9671831130981445
C,2,2,2024-11-08,2024-11-22,0.0,0.5332352519035339,0.0,7.781327247619629
C,2,2,2024-11-15,2024-11-29,0.0,0.5183349251747131,0.0,7.766427040100098
C,2,2,2024-11-22,2024-12-06,0.0,0.9724789261817932,0.0,8.220571517944336
C,2,2,2024-11-29,2024-12-13,0.0,0.8702331185340881,0.0,8.118325233459473
C,2,2,2024-12-06,2024-12-20,0.0,1.4234392642974854,0.0,8.671531677246094
C,2,2,2024-12-13,2024-12-27,1.0,0.6471139788627625,0.0,7.895205974578857
C,2,2,2024-12-20,2025-01-03,0.0,0.3100753426551819,0.0,7.558167457580566
C,2,2,2024-12-27,2025-01-10,0.0,0.23443280160427094,0.0,7.482524871826172
C,2,2,2025-01-03,2025-01-17,1.0,0.28749507665634155,0.0,7.535587310791016
C,2,2,2025-01-10,2025-01-24,0.0,0.3118976950645447,0.0,7.559989929199219
C,2,2,2025-01-17,2025-01-31,0.0,0.15481163561344147,0.0,7.402904033660889
C,2,2,2025-01-24,2025-02-07,0.0,0.0951799750328064,0.0,7.3432722091674805
C,2,2,2025-01-31,2025-02-14,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-02-07,2025-02-21,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-02-14,2025-02-28,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-02-21,2025-03-07,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-02-28,2025-03-14,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-03-07,2025-03-21,1.0,0.04702853038907051,0.0,7.295120716094971
C,2,2,2025-03-14,2025-03-28,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-03-21,2025-04-04,1.0,0.006340760737657547,0.0,7.2544331550598145
C,2,2,2025-03-28,2025-04-11,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-04-04,2025-04-18,0.0,0.0,0.0,7.248092174530029
C,2,2,2025-04-11,2025-04-25,1.0,0.0,0.0,7.248092174530029
C,2,2,2025-04-18,2025-05-02,1.0,0.032326724380254745,0.0,7.280418872833252
C,2,2,2025-04-25,2025-05-09,0.0,0.08478310704231262,0.0,7.3328752517700195
C,2,2,2025-05-02,2025-05-16,3.0,0.28874626755714417,0.0,7.536838531494141
C,2,2,2025-05-09,2025-05-23,0.0,0.17918342351913452,0.0,7.427275657653809
C,2,2,2025-05-16,2025-05-30,0.0,0.1530642956495285,0.0,7.401156425476074
C,2,2,2025-05-23,2025-06-06,0.0,0.14279694855213165,0.0,7.3908891677856445
C,2,2,2025-05-30,2025-06-13,1.0,0.8942433595657349,0.0,8.142335891723633
C,2,2,2025-06-06,2025-06-20,3.0,1.6179649829864502,0.0,8.866057395935059
C,2,2,2025-06-13,2025-06-27,2.0,0.7445221543312073,0.0,7.992614269256592
C,2,2,2025-06-20,2025-07-04,2.0,0.5234899520874023,0.0,7.771582126617432
C,2,2,2025-06-27,2025-07-11,3.0,1.4355376958847046,0.0,8.683629989624023
C,2,2,2025-07-04,2025-07-18,3.0,3.6156365871429443,1.189544439315796,10.863728523254395
C,2,2,2025-07-11,2025-07-25,8.0,3.562863349914551,1.1367712020874023,10.810955047607422
C,2,2,2025-07-18,2025-08-01,26.0,5.6508259773254395,3.224733829498291,12.898918151855469
C,2,2,2025-07-25,2025-08-08,16.0,5.2444844245910645,2.818392276763916,12.492576599121094
C,2,2,2025-08-01,2025-08-15,0.0,4.726790428161621,2.3006982803344727,11.974882125854492
C,2,2,2025-08-08,2025-08-22,3.0,3.883206844329834,1.4571146965026855,11.131299018859863
C,2,2,2025-08-15,2025-08-29,1.0,2.798642873764038,0.37255072593688965,23.147817611694336
C,2,2,2025-08-22,2025-09-05,,4.605504035949707,2.1794118881225586,24.95467758178711
C,2,4,2023-02-17,2023-03-17,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-02-24,2023-03-24,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-03-03,2023-03-31,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-03-10,2023-04-07,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-03-17,2023-04-14,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-03-24,2023-04-21,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-03-31,2023-04-28,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-04-07,2023-05-05,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-04-14,2023-05-12,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-04-21,2023-05-19,0.0,0.0,0.0,1.609080195426941
C,2,4,2023-04-28,2023-05-26,0.0,0.09640446305274963,0.0,1.7054846286773682
C,2,4,2023-05-05,2023-06-02,1.0,1.0124564170837402,0.0,2.6215367317199707
C,2,4,2023-05-12,2023-06-09,1.0,1.137274980545044,0.0,2.7463550567626953
C,2,4,2023-05-19,2023-06-16,0.0,0.2233436107635498,0.0,1.8324238061904907
C,2,4,2023-05-26,2023-06-23,2.0,0.6499896049499512,0.0,2.2590699195861816
C,2,4,2023-06-02,2023-06-30,0.0,0.6803741455078125,0.0,2.289454460144043
C,2,4,2023-06-09,2023-07-07,0.0,1.2596275806427002,0.0,2.8687076568603516
C,2,4,2023-06-16,2023-07-14,0.0,1.1003451347351074,0.0,2.709425449371338
C,2,4,2023-06-23,2023-07-21,1.0,3.5511221885681152,1.2576727867126465,5.160202503204346
C,2,4,2023-06-30,2023-07-28,2.0,2.499429702758789,0.2059803009033203,4.1085100173950195
C,2,4,2023-07-07,2023-08-04,4.0,2.965503215789795,0.6720538139343262,4.574583530426025
C,2,4,2023-07-14,2023-08-11,11.0,3.2629072666168213,1.0462591648101807,4.871987342834473
C,2,4,2023-07-21,2023-08-18,2.0,1.3220851421356201,0.0,2.9311652183532715
C,2,4,2023-07-28,2023-08-25,0.0,1.8859760761260986,0.0,3.49505615234375
C,2,4,2023-08-04,2023-09-01,1.0,1.7592380046844482,0.0,3.3683180809020996
C,2,4,2023-08-11,2023-09-08,3.0,3.2827587127685547,0.7316365242004395,4.891839027404785
C,2,4,2023-08-18,2023-09-15,7.0,4.923251628875732,2.372129440307617,6.532331943511963
C,2,4,2023-08-25,2023-09-22,4.0,3.543649911880493,0.9925277233123779,11.280742645263672
C,2,4,2023-09-01,2023-09-29,2.0,2.347980260848999,0.0,10.085073471069336
C,2,4,2023-09-08,2023-10-06,0.0,2.5222315788269043,0.0,10.25932502746582
C,2,4,2023-09-15,2023-10-13,0.0,1.7922494411468506,0.0,9.529342651367188
C,2,4,2023-09-22,2023-10-20,1.0,1.6485166549682617,0.0,9.38560962677002
C,2,4,2023-09-29,2023-10-27,1.0,1.3703718185424805,0.0,9.107464790344238
C,2,4,2023-10-06,2023-11-03,1.0,1.1624709367752075,0.0,8.899563789367676
C,2,4,2023-10-13,2023-11-10,2.0,1.047869086265564,0.0,8.784961700439453
C,2,4,2023-10-20,2023-11-17,0.0,0.6098374128341675,0.0,8.346930503845215
C,2,4,2023-10-27,2023-11-24,0.0,0.0,0.0,7.737092971801758
C,2,4,2023-11-03,2023-12-01,0.0,0.0,0.0,7.737092971801758
C,2,4,2023-11-10,2023-12-08,1.0,0.0,0.0,7.737092971801758
C,2,4,2023-11-17,2023-12-15,0.0,0.7103431224822998,0.0,8.447436332702637
C,2,4,2023-11-24,2023-12-22,1.0,0.6739959716796875,0.0,8.411088943481445
C,2,4,2023-12-01,2023-12-29,2.0,0.27877193689346313,0.0,8.015865325927734
C,2,4,2023-12-08,2024-01-05,0.0,0.4587848484516144,0.0,8.195878028869629
C,2,4,2023-12-15,2024-01-12,1.0,0.6249477863311768,0.0,8.362040519714355
C,2,4,2023-12-22,2024-01-19,0.0,0.6961555480957031,0.0,8.433248519897461
C,2,4,2023-12-29,2024-01-26,0.0,0.5165880918502808,0.0,8.253681182861328
C,2,4,2024-01-05,2024-02-02,0.0,0.7231972813606262,0.0,8.46028995513916
C,2,4,2024-01-12,2024-02-09,0.0,0.781126081943512,0.0,8.518218994140625
C,2,4,2024-01-19,2024-02-16,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-01-26,2024-02-23,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-02-02,2024-03-01,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-02-09,2024-03-08,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-02-16,2024-03-15,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-02-23,2024-03-22,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-03-01,2024-03-29,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-03-08,2024-04-05,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-03-15,2024-04-12,1.0,0.0,0.0,7.737092971801758
C,2,4,2024-03-22,2024-04-19,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-03-29,2024-04-26,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-04-05,2024-05-03,1.0,0.0,0.0,7.737092971801758
C,2,4,2024-04-12,2024-05-10,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-04-19,2024-05-17,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-04-26,2024-05-24,0.0,0.0,0.0,7.737092971801758
C,2,4,2024-05-03,2024-05-31,0.0,0.33037447929382324,0.0,8.06746768951416
C,2,4,2024-05-10,2024-06-07,2.0,0.820492148399353,0.0,8.557584762573242
C,2,4,2024-05-17,2024-06-14,2.0,0.40233802795410156,0.0,8.13943099975586
C,2,4,2024-05-24,2024-06-21,0.0,0.45251473784446716,0.0,8.189607620239258
C,2,4,2024-05-31,2024-06-28,0.0,0.8361349701881409,0.0,8.573227882385254
C,2,4,2024-06-07,2024-07-05,0.0,1.7677842378616333,0.0,9.504877090454102
C,2,4,2024-06-14,2024-07-12,1.0,4.1971893310546875,1.6460671424865723,11.934282302856445
C,2,4,2024-06-21,2024-07-19,0.0,6.3826069831848145,3.831484794616699,14.119699478149414
C,2,4,2024-06-28,2024-07-26,3.0,3.3606510162353516,0.8095288276672363,11.09774398803711
C,2,4,2024-07-05,2024-08-02,6.0,2.9571352005004883,0.40601301193237305,10.694228172302246
C,2,4,2024-07-12,2024-08-09,9.0,2.287976026535034,0.0,10.025069236755371
C,2,4,2024-07-19,2024-08-16,0.0,1.4746456146240234,0.0,9.211738586425781
C,2,4,2024-07-26,2024-08-23,2.0,1.2076114416122437,0.0,8.944704055786133
C,2,4,2024-08-02,2024-08-30,0.0,3.2593982219696045,0.0,10.996491432189941
C,2,4,2024-08-09,2024-09-06,0.0,5.444260597229004,0.0,13.181353569030762
C,2,4,2024-08-16,2024-09-13,5.0,6.85577392578125,0.47316694259643555,14.592866897583008
C,2,4,2024-08-23,2024-09-20,6.0,4.958253383636475,0.0,11.670276641845703
C,2,4,2024-08-30,2024-09-27,0.0,3.0374553203582764,0.0,9.749479293823242
C,2,4,2024-09-06,2024-10-04,2.0,2.8282315731048584,0.0,9.540255546569824
C,2,4,2024-09-13,2024-10-11,2.0,2.1698691844940186,0.0,8.881893157958984
C,2,4,2024-09-20,2024-10-18,0.0,1.0524460077285767,0.0,7.764469623565674
C,2,4,2024-09-27,2024-10-25,2.0,2.070664405822754,0.0,8.78268814086914
C,2,4,2024-10-04,2024-11-01,1.0,1.6313056945800781,0.0,8.343329429626465
C,2,4,2024-10-11,2024-11-08,4.0,1.4403609037399292,0.0,8.152384757995605
C,2,4,2024-10-18,2024-11-15,1.0,1.4425115585327148,0.0,8.154535293579102
C,2,4,2024-10-25,2024-11-22,0.0,0.4002082049846649,0.0,7.112231731414795
C,2,4,2024-11-01,2024-11-29,0.0,0.0,0.0,6.712023735046387
C,2,4,2024-11-08,2024-12-06,0.0,0.4427589476108551,0.0,7.154782772064209
C,2,4,2024-11-15,2024-12-13,0.0,1.0740076303482056,0.0,7.786031246185303
C,2,4,2024-11-22,2024-12-20,0.0,1.111754298210144,0.0,7.82377815246582
C,2,4,2024-11-29,2024-12-27,1.0,0.5925024151802063,0.0,7.304526329040527
C,2,4,2024-12-06,2025-01-03,0.0,0.4439445436000824,0.0,7.155968189239502
C,2,4,2024-12-13,2025-01-10,0.0,0.0,0.0,6.712023735046387
C,2,4,2024-12-20,2025-01-17,1.0,0.0,0.0,6.712023735046387
C,2,4,2024-12-27,2025-01-24,0.0,0.43276703357696533,0.0,7.1447906494140625
C,2,4,2025-01-03,2025-01-31,0.0,0.8126354813575745,0.0,7.524659156799316
C,2,4,2025-01-10,2025-02-07,0.0,0.4323292672634125,0.0,7.144352912902832
C,2,4,2025-01-17,2025-02-14,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-01-24,2025-02-21,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-01-31,2025-02-28,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-02-07,2025-03-07,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-02-14,2025-03-14,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-02-21,2025-03-21,1.0,0.0,0.0,6.712023735046387
C,2,4,2025-02-28,2025-03-28,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-03-07,2025-04-04,1.0,0.0,0.0,6.712023735046387
C,2,4,2025-03-14,2025-04-11,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-03-21,2025-04-18,0.0,0.0,0.0,6.712023735046387
C,2,4,2025-03-28,2025-04-25,1.0,0.0,0.0,6.712023735046387
C,2,4,2025-04-04,2025-05-02,1.0,0.0951814204454422,0.0,6.8072052001953125
C,2,4,2025-04-11,2025-05-09,0.0,0.5611855387687683,0.0,7.273209095001221
C,2,4,2025-04-18,2025-05-16,3.0,0.6316153407096863,0.0,7.343638896942139
C,2,4,2025-04-25,2025-05-23,0.0,0.6441331505775452,0.0,7.356156826019287
C,2,4,2025-05-02,2025-05-30,0.0,0.8069955110549927,0.0,7.51901912689209
C,2,4,2025-05-09,2025-06-06,0.0,0.6603507399559021,0.0,7.372374534606934
C,2,4,2025-05-16,2025-06-13,1.0,0.8352622389793396,0.0,7.547286033630371
C,2,4,2025-05-23,2025-06-20,3.0,0.6297873258590698,0.0,7.341811180114746
C,2,4,2025-05-30,2025-06-27,2.0,1.3326469659805298,0.0,8.044671058654785
C,2,4,2025-06-06,2025-07-04,2.0,0.9832009673118591,0.0,7.695224761962891
C,2,4,2025-06-13,2025-07-11,3.0,2.0908594131469727,0.0,8.80288314819336
C,2,4,2025-06-20,2025-07-18,3.0,3.3814609050750732,0.0,10.093484878540039
C,2,4,2025-06-27,2025-07-25,8.0,4.584280490875244,0.0,11.296304702758789
C,2,4,2025-07-04,2025-08-01,26.0,9.008098602294922,2.6254916191101074,15.720122337341309
C,2,4,2025-07-11,2025-08-08,16.0,5.463245391845703,0.0,12.17526912689209
C,2,4,2025-07-18,2025-08-15,0.0,6.3028435707092285,0.0,13.014867782592773
C,2,4,2025-07-25,2025-08-22,3.0,2.9502320289611816,0.0,9.662256240844727
C,2,4,2025-08-01,2025-08-29,1.0,5.283023834228516,0.0,11.995047569274902
C,2,4,2025-08-08,2025-09-05,,6.225220203399658,0.7809596061706543,12.937244415283203
C,2,4,2025-08-15,2025-09-12,,4.732183456420898,0.0,21.724084854125977
C,2,4,2025-08-22,2025-09-19,,4.358941555023193,0.0,21.35084342956543
C,2,8,2023-02-17,2023-04-14,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-02-24,2023-04-21,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-03-03,2023-04-28,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-03-10,2023-05-05,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-03-17,2023-05-12,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-03-24,2023-05-19,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-03-31,2023-05-26,0.0,0.0,0.0,1.447693943977356
C,2,8,2023-04-07,2023-06-02,1.0,0.22990991175174713,0.0,1.677603840827942
C,2,8,2023-04-14,2023-06-09,1.0,0.5211427211761475,0.0,1.9688366651535034
C,2,8,2023-04-21,2023-06-16,0.0,0.4670585095882416,0.0,1.91475248336792
C,2,8,2023-04-28,2023-06-23,2.0,0.4075053334236145,0.0,1.8551993370056152
C,2,8,2023-05-05,2023-06-30,0.0,0.4707036018371582,0.0,1.9183975458145142
C,2,8,2023-05-12,2023-07-07,0.0,1.3829243183135986,0.0,2.830618381500244
C,2,8,2023-05-19,2023-07-14,0.0,1.6178512573242188,0.0,3.065545082092285
C,2,8,2023-05-26,2023-07-21,1.0,2.0420570373535156,0.0,3.489750862121582
C,2,8,2023-06-02,2023-07-28,2.0,2.6733806133270264,0.11742281913757324,4.121074676513672
C,2,8,2023-06-09,2023-08-04,4.0,4.636771202087402,2.080813407897949,6.084465026855469
C,2,8,2023-06-16,2023-08-11,11.0,4.990139961242676,2.4341821670532227,6.437833786010742
C,2,8,2023-06-23,2023-08-18,2.0,3.1690640449523926,0.6131062507629395,4.616757869720459
C,2,8,2023-06-30,2023-08-25,0.0,3.469322443008423,0.9133646488189697,4.917016506195068
C,2,8,2023-07-07,2023-09-01,1.0,2.1757383346557617,0.0,3.768233060836792
C,2,8,2023-07-14,2023-09-08,3.0,5.311373233795166,2.755415439605713,6.903867721557617
C,2,8,2023-07-21,2023-09-15,7.0,3.564934730529785,1.008976936340332,5.1574296951293945
C,2,8,2023-07-28,2023-09-22,4.0,6.655020236968994,4.099062442779541,8.247514724731445
C,2,8,2023-08-04,2023-09-29,2.0,7.446394920349121,4.890437126159668,9.03888988494873
C,2,8,2023-08-11,2023-10-06,0.0,5.138233661651611,2.582275867462158,6.7307281494140625
C,2,8,2023-08-18,2023-10-13,0.0,2.609117269515991,0.053159475326538086,4.2016119956970215
C,2,8,2023-08-25,2023-10-20,1.0,1.5122556686401367,0.0,7.522115707397461
C,2,8,2023-09-01,2023-10-27,1.0,1.2000758647918701,0.0,7.209936141967773
C,2,8,2023-09-08,2023-11-03,1.0,1.2885468006134033,0.0,7.298406600952148
C,2,8,2023-09-15,2023-11-10,2.0,2.376927614212036,0.0,8.386787414550781
C,2,8,2023-09-22,2023-11-17,0.0,2.104031801223755,0.0,8.1138916015625
C,2,8,2023-09-29,2023-11-24,0.0,0.6344510316848755,0.0,6.64431095123291
C,2,8,2023-10-06,2023-12-01,0.0,0.44407379627227783,0.0,6.4539337158203125
C,2,8,2023-10-13,2023-12-08,1.0,0.008399598300457,0.0,6.018259525299072
C,2,8,2023-10-20,2023-12-15,0.0,0.5705704689025879,0.0,6.580430507659912
C,2,8,2023-10-27,2023-12-22,1.0,0.4237664043903351,0.0,6.433626651763916
C,2,8,2023-11-03,2023-12-29,2.0,0.4049086570739746,0.0,6.414768695831299
C,2,8,2023-11-10,2024-01-05,0.0,0.5187381505966187,0.0,6.528598308563232
C,2,8,2023-11-17,2024-01-12,1.0,0.3287392556667328,0.0,6.33859920501709
C,2,8,2023-11-24,2024-01-19,0.0,0.4555622637271881,0.0,6.4654221534729
